Jake has 6 fewer peaches than Steven. Steven has 18 more peaches than Jill. If jill has 5 peaches How many peaches does Jake have?,17,"Let's denote the number of peaches Jill has as $J$. We are given that Jill has 5 peaches, so $J = 5$.  We are also given that Steven has 18 more peaches than Jill, so Steven has $J + 18$ peaches. Substituting $J = 5$, we find that Steven has $5 + 18 = 23$ peaches.  Finally, we are told that Jake has 6 fewer peaches than Steven, so Jake has $23 - 6 = 17$ peaches.  Therefore, Jake has $\boxed{17}$ peaches.  # 17",,17.0
36 children were riding on the bus. At the bus stop 68 children got off the bus while some more got on the bus. Then there were 12 children altogether on the bus. How many more children got off the bus than those that got on?,24,"Let's denote the number of children that got on the bus after the bus stop as $x$.   Initially, there were 36 children on the bus. After 68 children got off and $x$ children got on, there were $36 - 68 + x = x - 32$ children on the bus.  Given that there were 12 children altogether on the bus, we have the equation $x - 32 = 12$.  Solving for $x$: $x - 32 = 12$ $x = 12 + 32$ $x = 44$  So, 44 children got on the bus after the bus stop.  The number of children that got off the bus is $68$, and the number of children that got on the bus is $44$. Therefore, the difference is: $68 - 44 = 24$  Therefore, 24 more children got off the bus than those that got on.  #24",,24.0
Because of the decision Sofia asked the students to suggest specific types of food. If 228 students suggested adding mashed potatoes 337 suggested adding bacon to the menu and 23 suggested adding tomatoes How many more students suggested bacon than those that suggested tomatoes?,314,"To find out how many more students suggested bacon than those that suggested tomatoes, we need to subtract the number of students who suggested tomatoes from the number of students who suggested bacon.  Number of students who suggested bacon = 337 Number of students who suggested tomatoes = 23  337 - 23 = 314  # 314",,314.0
He then went to see the oranges being harvested. He found out that they harvested 56 sacks of oranges. How many sacks did they harvest per day if they harvested for a total of 14 days?,4,"To find out how many sacks of oranges were harvested per day, we can divide the total number of sacks harvested by the number of days they harvested.  Total number of sacks harvested = 56 Number of days they harvested = 14  Sacks harvested per day = Total number of sacks harvested / Number of days they harvested Sacks harvested per day = 56 / 14 Sacks harvested per day = 4  Therefore, they harvested 4 sacks of oranges per day.  # 4",,4.0
Debby bought 88 water bottles and 13 soda bottles when they were on sale. If she drank 4 water bottles and 87 soda bottles a day How many days would the water bottles last?,22,"To find out how many days the water bottles would last, we first need to calculate how many water bottles Debby bought minus how many she drinks per day.  Debby bought 88 water bottles and drinks 4 water bottles a day, so the number of water bottles left after each day is: \[88 - 4 = 84\]  Since Debby drinks 87 soda bottles a day, the water bottles will last longer than the soda bottles. To find out how many days the water bottles will last, we divide the number of water bottles left by the number of water bottles Debby drinks per day: \[84 \div 4 = 21\]  Therefore, the water bottles will last for 21 days.  #   21",,21.0
Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf now How many action figures did he have initially on the shelf?,15,"Let's denote the initial number of action figures on the shelf as $x$.   After adding 2 more action figures, the total number of action figures becomes $x + 2$.  Then, after removing 7 of the old ones, the total number of action figures becomes $(x + 2) - 7$.  Given that there are 10 action figures on the shelf now, we have the equation:  $(x + 2) - 7 = 10$  Solving for $x$:  $x + 2 - 7 = 10$  $x - 5 = 10$  $x = 10 + 5$  $x = 15$  Therefore, Jerry initially had 15 action figures on the shelf.  # 15",,15.0
Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour. How many more cups of flour does she need to add?,1,"Mary needs to add 12 cups of flour according to the recipe, and she has already added 11 cups. To find out how many more cups of flour she needs to add, we subtract the amount she has already added from the total required amount:  $12 - 11 = 1$  Therefore, Mary needs to add 1 more cup of flour.  #1",,1.0
Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches. How many more peaches than apples does Steven have?,7,"Let's first find out how many peaches and apples Jake has.  Since Jake has 8 fewer peaches than Steven, Jake has 18 - 8 = 10 peaches.  Since Jake has 10 more apples than Steven, Jake has 11 + 10 = 21 apples.  Now, let's find out how many more peaches than apples Steven has.  Steven has 18 peaches and 11 apples, so he has 18 - 11 = 7 more peaches than apples.  # 7",,7.0
Mary is baking a cake. The recipe calls for 3 cups of sugar and 10 cups of flour. She already put in some cups of flour. If she still needs 5 more cups of flour than sugar How many cups of flour did she put in?,2,"Let's denote the number of cups of sugar as $s$ and the number of cups of flour she put in as $f$.  From the information given, we have the following equations: 1. The recipe calls for 3 cups of sugar and 10 cups of flour: $s = 3$ and $f = 10$. 2. She still needs 5 more cups of flour than sugar: $f = s + 5$.  Substitute the values of $s$ and $f$ from the first equation into the second equation: $3 + 5 = 10$.  Therefore, Mary put in $\boxed{8}$ cups of flour.   #8",,8.0
If each pack costs 81 dollars How much will it cost to buy 33 packs of dvds?,2673,"To find the total cost of buying 33 packs of DVDs at $81 per pack, we can multiply the cost per pack by the number of packs:  Total cost = Cost per pack * Number of packs Total cost = $81/pack * 33 packs  Now, we can calculate the total cost:  Total cost = $81/pack * 33 packs Total cost = $2673  Therefore, it will cost $2673 to buy 33 packs of DVDs.  # $2673",,2673.0
A mailman has to give 4 pieces of junk mail to each house in each of the 16 blocks. If there are 17 houses in each block How many pieces of junk mail should he give in total?,1088,"To find the total number of pieces of junk mail the mailman should give in total, we first need to find the total number of houses in all the blocks.  Given that there are 16 blocks and each block has 17 houses, the total number of houses is: $16 \text{ blocks} \times 17 \text{ houses/block} = 272 \text{ houses}$  Since the mailman has to give 4 pieces of junk mail to each house, the total number of pieces of junk mail he should give in total is: $272 \text{ houses} \times 4 \text{ pieces/house} = 1088 \text{ pieces}$  Therefore, the mailman should give 1088 pieces of junk mail in total.  #1088",,1088.0
David did 56 more push-ups than Zachary in gym class today. If David did 38 push-ups How many push-ups did Zachary and David do altogether?,20,"Let's denote the number of push-ups Zachary did as $x$. We are given that David did 56 more push-ups than Zachary, so David did $x + 56$ push-ups.  We are also given that David did 38 push-ups, so we have $x + 56 = 38$.  Solving for $x$: $x + 56 = 38$ $x = 38 - 56$ $x = -18$  This means Zachary did -18 push-ups, which doesn't make sense in this context. Therefore, there seems to be an error in the information provided.",,18.0
Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,7,"Let's denote the number of cookies each guest received as $x$. Since there were 2 guests, the total number of cookies is $2x$. We are given that Brenda's mother made 14 cookies in total. Therefore, we have the equation:  $2x = 14$  Dividing both sides by 2, we find:  $x = 7$  So, each guest received 7 cookies.  #  7",,7.0
Mary is baking a cake. The recipe calls for 6 cups of flour 8 cups of sugar and 7 cups of salt. She already put in 5 cups of flour. How many more cups of sugar than cups of salt does she need to add now?,1,"Mary needs to add 6 cups of flour, 8 cups of sugar, and 7 cups of salt to complete the recipe. She has already added 5 cups of flour, so she still needs to add 6 - 5 = 1 cup of flour.  To find out how many more cups of sugar than cups of salt she needs to add, we first calculate how many cups of sugar she needs to add. Since she already added 5 cups of flour, she still needs to add 8 - 5 = 3 cups of sugar.  Next, we calculate how many cups of salt she needs to add. Since she already added 5 cups of flour, she still needs to add 7 - 5 = 2 cups of salt.  Finally, we find the difference between the cups of sugar and the cups of salt she needs to add: 3 - 2 = 1.  Therefore, Mary needs to add 1 more cup of sugar than cups of salt. # 1",,1.0
Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples. How many peaches does Jake have?,7,"Let's denote the number of peaches Jake has as $x$.   From the information given, we know that Jake has 12 fewer peaches than Steven, so we can write an equation: $x = 19 - 12$.  We also know that Jake has 79 more apples than Steven, so we can write another equation: $x + 79 = 14$.  Solving the first equation, we find that $x = 7$.   Therefore, Jake has 7 peaches.  # 7",,7.0
Julia played tag with 12 kids on monday. She played tag with 14 kids on tuesday. She spent a total of 34 hours to play tag on both days. How many kids did she play with altogether?,26,"Let's denote the number of kids Julia played tag with on Monday as $x$ and the number of kids she played tag with on Tuesday as $y$.  From the given information, we have the following system of equations: 1. $x + y = 12$ (from Monday) 2. $x + y = 14$ (from Tuesday) 3. $x + y = 34$ (total hours)  We can solve this system of equations by adding equations 1 and 2: $(x + y) + (x + y) = 12 + 14$ $2x + 2y = 26$ $x + y = 13$  Therefore, Julia played tag with 13 kids in total.  # 13",,13.0
Edward had $ 13. He spent some money. Now he has $ 3. How much money did Edward spend?,10,"Let's denote the amount of money Edward spent as $x$. Initially, Edward had $13, so after spending $x, he would have $13 - x$. We are given that after spending this amount, he has $3. Therefore, we can set up the equation:  $13 - x = 3$  Solving for $x$:  $x = 13 - 3$  $x = 10$  Therefore, Edward spent $10.  # $10$",,10.0
Dan has $ 2. He bought some candy bar for $ 6 each one costing $ 3. How many candy bar did he buy?,2,"Let's denote the number of candy bars Dan bought as $x$.   The total cost of the candy bars is given by $6x$, and we know that Dan spent all of his $2, so we have the equation:  $6x = 2$  Dividing both sides by 6, we find:  $x = \frac{2}{6} = \frac{1}{3}$  Since the number of candy bars must be a whole number, Dan must have bought 0 candy bars.   # 0",,0.0
Danny has 12 bottle caps in his collection. He found 53 bottle caps at the park. How many bottle caps does he have now?,65,"To find the total number of bottle caps Danny has, we need to add the number of bottle caps he already had to the number he found at the park.  Total number of bottle caps = 12 (from his collection) + 53 (found at the park) Total number of bottle caps = 12 + 53 Total number of bottle caps = 65  # Danny has 65 bottle caps now.",,65.0
Paul sold some books in a garage sale leaving him with 27 books. If he had 136 books initially How many books did he sell?,109,"Let's denote the number of books Paul sold as $x$. We know that he initially had 136 books and sold $x$ books, leaving him with 27 books. This situation can be represented by the equation:  $136 - x = 27$  To find the value of $x$, we can solve for $x$:  $x = 136 - 27$  $x = 109$  Therefore, Paul sold 109 books.  #109",,109.0
Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,1,"Let's denote the number of emails Jack received in the afternoon as $x$.   Given that Jack received 4 emails in the morning, the total number of emails he received in the day is $4 + x = 5$.  Solving for $x$: $4 + x = 5$   $x = 5 - 4$   $x = 1$  Therefore, Jack received 1 email in the afternoon.  # $1$",,1.0
Lewis earns a total of $ 1216 during the harvest. If he earns $ 16 each week How many weeks did the harvest last?,76,"Let $x$ be the number of weeks the harvest lasted. Since Lewis earns $16 each week, the total amount he earns is given by $16x$. We are given that the total amount he earned during the harvest is $1216. Therefore, we have the equation:  $16x = 1216$  Dividing both sides by 16, we get:  $x = 76$  Therefore, the harvest lasted for 76 weeks.  #  76",,76.0
Frank was reading through some books. Each book had 249 pages and it took Frank 3 days to finish each book. How many pages did he read per day?,83,"To find out how many pages Frank read per day, we first need to calculate how many pages he read in total and then divide that by the number of days.  Since each book has 249 pages and Frank takes 3 days to finish each book, he reads 249 pages/book * 1 book/3 days = 83 pages per day.  Therefore, Frank read 83 pages per day.   # 83",,83.0
They decided to hold the party in their backyard. If they have 11 sets of tables and each set has 13 chairs How many chairs do they have in the backyard?,143,"To find the total number of chairs in the backyard, we need to multiply the number of sets of tables by the number of chairs in each set.  Number of sets of tables = 11 Number of chairs in each set = 13  Total number of chairs = Number of sets of tables * Number of chairs in each set Total number of chairs = 11 * 13 Total number of chairs = 143  # Total number of chairs in the backyard is 143.",,143.0
Brenda's mother made cookies for 10 guests but 9 guests did not come. If she prepared 18 cookies and each guest had the same number of cookies How many did each of them have?,18,"Let's denote the number of cookies each guest had as $x$. Since Brenda's mother made 18 cookies for 10 guests, we have the equation $10x = 18$. However, since only 1 guest came, we need to adjust the equation to account for the fact that 9 guests did not come. Therefore, we have $1x = 18$.  Solving for $x$: $10x = 18$   $x = \frac{18}{10}$   $x = 1.8$  Therefore, each guest had 1.8 cookies.  # $1.8$",,1.8
Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles. How many groups will be created?,3,"To split the eggs into groups of 3, we need to find out how many groups of 3 eggs we can make from the total number of eggs.  Rebecca has 9 eggs, so the number of groups of 3 eggs she can make is: \[ \frac{9}{3} = 3 \text{ groups} \]  Now, let's consider the bananas and marbles. Since they are not being split into groups of 3, they do not affect the number of groups of 3 eggs that can be made.  Therefore, Rebecca can create 3 groups of 3 eggs.  # \[ 3 \]",,3.0
Ed had 29 more marbles than Doug. Ed lost 17 of his marbles at the playground. How many more marbles did Ed have than Doug then?,12,"Let's denote the number of marbles Doug had as $x$. Since Ed had 29 more marbles than Doug, Ed had $x + 29$ marbles.  After losing 17 marbles, Ed had $x + 29 - 17 = x + 12$ marbles left.  Therefore, Ed had $x + 12 - x = 12$ more marbles than Doug after losing 17 marbles.  # 12",,12.0
There are 6 houses on a block. If a mailman has to give 24 pieces of junk mail to each block How many pieces of junk mail should he give in each house?,4,"To find out how many pieces of junk mail the mailman should give to each house, we need to divide the total number of pieces of junk mail by the number of houses on the block.  Total pieces of junk mail = 24 pieces/house * 6 houses  Total pieces of junk mail = 144 pieces  To find out how many pieces of junk mail the mailman should give in each house, we divide the total pieces of junk mail by the number of houses:  144 pieces / 6 houses = 24 pieces  Therefore, the mailman should give 24 pieces of junk mail to each house.  # 24",,24.0
Zachary did 59 push-ups and 44 crunches in gym class today. David did 19 more push-ups but 27 less crunches than zachary. How many push-ups did David do?,78,"Let's denote the number of push-ups Zachary did as $Z$ and the number of push-ups David did as $D$. We are given that Zachary did 59 push-ups, so $Z = 59$.  We are also given that David did 19 more push-ups than Zachary, so $D = Z + 19$.  Now, we are given that David did 27 less crunches than Zachary. Let's denote the number of crunches Zachary did as $C$ and the number of crunches David did as $E$. We know that $C = 44$ and $E = C - 27$.  Since the number of push-ups is not related to the number of crunches, we can write an equation relating the number of push-ups done by David and Zachary: $D = Z + 19$.  Substitute the values of $Z$ and $D$: $59 + 19 = D$, $D = 78$.  Therefore, David did 78 push-ups.  #78",,78.0
Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?,2,"To find out how many necklaces Emily can make, we need to divide the total number of beads she has by the number of beads needed for each necklace.  Total number of beads = 16 Number of beads needed for each necklace = 8  Number of necklaces = Total number of beads / Number of beads needed for each necklace Number of necklaces = 16 / 8 Number of necklaces = 2  Therefore, Emily can make 2 necklaces.  # 2",,2.0
Jesse's rooms are 19 feet long and 18 feet wide. If she has 20 rooms in all How much carpet does she need to cover the floors of all rooms?,6840,"To find the total area of all the rooms, we first need to find the area of one room and then multiply it by the total number of rooms.  The area of one room is given by the product of its length and width. In this case, the area of one room is \(19 \text{ feet} \times 18 \text{ feet} = 342 \text{ square feet}\).  To find the total area of all 20 rooms, we multiply the area of one room by the total number of rooms:  \(342 \text{ square feet/room} \times 20 \text{ rooms} = 6840 \text{ square feet}\).  Therefore, Jesse needs 6840 square feet of carpet to cover the floors of all 20 rooms.  # 6840 square feet",,6840.0
Next on his checklist is wax to stick the feathers together. If the feathers require 166 g of wax and right now he has 20 g How many more grams of wax does he need?,146,"To find out how many more grams of wax the person needs, we can subtract the amount of wax he currently has from the total amount of wax required.  Total amount of wax required = 166 g Amount of wax currently available = 20 g  Therefore, the amount of wax needed = Total amount of wax required - Amount of wax currently available Amount of wax needed = 166 g - 20 g Amount of wax needed = 146 g  So, the person needs 146 more grams of wax.  # 146",,146.0
15 campers went rowing in the morning. Some more campers went rowing in the afternoon. If a total of 32 campers went rowing that day How many campers went rowing in the afternoon?,17,"Let the number of campers who went rowing in the morning be $x$.   Given that a total of 15 campers went rowing in the morning, we have: \[x = 15\]  Let the number of campers who went rowing in the afternoon be $y$.  Given that a total of 32 campers went rowing that day, we have: \[x + y = 32\]  Substitute $x = 15$ into the second equation: \[15 + y = 32\] \[y = 32 - 15\] \[y = 17\]  Therefore, $\boxed{17}$ campers went rowing in the afternoon.  #  # 17",,17.0
We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?,14,"Let $x$ be the number of pizzas ordered. Since each pizza has 2 slices, the total number of slices is $2x$. We are given that the total number of slices is 28. Therefore, we have the equation:  $2x = 28$  Dividing both sides by 2, we find:  $x = 14$  So, we ordered $\boxed{14}$ pizzas.  #14",,14.0
Paul got a box of 521 crayons and 66 erasers for his birthday. At the end of the school year he only had 154 left while not having lost a single erasers. How many crayons had been lost or given away?,367,"Let's denote the number of crayons lost or given away as $x$.   Paul started with 521 crayons and ended with 154 crayons, so the number of crayons lost or given away is $521 - 154 = 367$.  Since Paul did not lose any erasers, the number of erasers he has at the end of the school year is the same as the number he started with, which is 66.  Therefore, the total number of items (crayons and erasers) at the beginning was $521 + 66 = 587$.  At the end of the school year, the total number of items left is $154 + 66 = 220$.  The total number of items lost or given away is the difference between the total number of items at the beginning and the total number of items at the end of the school year, which is $587 - 220 = 367$.  Therefore, the number of crayons lost or given away is $\boxed{367}$.   #367",,367.0
41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus. How many more children were on the bus before the bus stop than there are now?,23,"Let's denote the number of children who got off the bus as $x$. Initially, there were 41 children on the bus. After some children got off, there were 18 children left on the bus. So, we can write the equation:  $41 - x = 18$  Solving for $x$:  $x = 41 - 18$  $x = 23$  Therefore, 23 children got off the bus. To find out how many more children were on the bus before the bus stop than there are now, we calculate:  $41 - 18 = 23$  So, there were 23 more children on the bus before the bus stop than there are now.  # 23",,23.0
Tiffany was collecting cans for recycling. On monday she had 7 bags of cans. The next day she found 12 more bags worth of cans. How many more bags did she find on the next day than she had on monday?,5,"Let's first find out how many bags of cans Tiffany had on Monday and how many bags she found the next day.  On Monday, Tiffany had 7 bags of cans.  The next day, she found 12 more bags of cans.  To find out how many more bags she found on the next day than she had on Monday, we need to subtract the number of bags she had on Monday from the number of bags she found the next day.  Number of bags found the next day - Number of bags on Monday = 12 - 7 = 5.  Therefore, Tiffany found 5 more bags on the next day than she had on Monday.   # 5",,5.0
Edward had $ 18. He spent $ 16. How much money does Edward have now?,2,"Let's denote the amount of money Edward has now as $x$. Initially, Edward had $18. After spending $16, he has $x. We can write this as an equation:  $18 - 16 = x$  Solving for $x$:  $x = 18 - 16$  $x = 2$  Therefore, Edward now has $2.  # $2",,2.0
Lawrence county has 898051 kids. During summer break 629424 kids go to camp and the rest stay home. How many kids stay home?,268627,"Let's denote the number of kids staying home as $x$. We know that the total number of kids in Lawrence county is 898051. Therefore, the number of kids going to camp plus the number of kids staying home should add up to the total number of kids:  $629424 + x = 898051$  To find the number of kids staying home, we can subtract the number of kids going to camp from the total number of kids:  $x = 898051 - 629424$  $x = 268627$  Therefore, 268627 kids stay home.  #268627",,268627.0
